video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,video_error_or_removed
Ilc76vV427c,17.18.11,तुझ्यात जीव रंगला होणार 'बंद'😱😱 झी मराठी वरील मालिकेवर केली केस | VIRAL,Vip Marathi,24,2017-11-16T09:17:06.000Z,[none],65887,76,91,19,FALSE,FALSE,FALSE
z4aeaw3BH8Y,17.18.11,इसी जन्म में अगले जन्म का  इंश्योरेंस - Story by Gurudev Sri Sri Ravi Shankar,Sri Sri Ravi Shankar,29,2017-11-16T16:13:49.000Z,"art of living|""sri sri ravi shankar""|""sri sri ravi shankar talks""|""sri sri ravi shankar meditation""|""sri sri ravi shankar quotes""|""art of living programs""|""art of living bhajans""|""sri sri ravi shankar bhajans""|""sri sri ravi shankar yoga""|""art of living meditation""|""art of living yoga""|""innovation""|""intuition""|""energy""",17699,1225,4,23,FALSE,FALSE,FALSE
cFvFRcwpOuk,17.18.11,हा पोलीस राज ठाकरे बद्दल काय बोलला तुम्हीच बघा..,Viral In Marathi,24,2017-11-15T16:08:16.000Z,"raj thakre|""raj thackeray""|""mns""|""shivaji""|""shivsena""|""manse""|""marathi manus""|""marathi""|""marathi news""|""marathi comedy""|""marathi movie full""|""viral in india""|""abp majha""",204067,1768,174,118,FALSE,FALSE,FALSE
zMpjexMuKao,17.18.11,"Khakee Movie Super Hit Trailer #1 || Khakee Telugu Movie || Karthi, Rakul Preet || Ghibran",Aditya Music,10,2017-11-17T12:37:09.000Z,"Khakee|""Khakeemovie""|""khakee teaser""|""karthi khakee""|""kaakee""|""kaakee teaser""|""karthi new movie""|""karthi""|""rakulpreet""|""aditya music""|""Theeran Adhigaram Ondru""|""Theeran Adhigaram Ondru Telugu""|""khakee new movie""|""theeran""|""theeran tamil""|""KhakeeTamilmovie""|""kaki""|""kaki telugu""|""south indian telugu movie""|""Theeran Adhigaaram Ondru""|""Khakee Action Promo""|""Khakee Movie Blockbuster Trailer""",25957,268,13,12,FALSE,FALSE,FALSE
dFvyE_-S4JY,17.18.11,'झक मारली आणि महाराष्ट्र भूषण दिला' जेव्हा बाळा साहेबांना दिलेला उपदेश नानां वरच उलटला,PCMC News,25,2017-11-15T08:06:42.000Z,"pcmc news|""pcmc news today""|""pune news""|""maharashtra news""|""marathi news""|""mumbai news""|""balasaheb thackeray""|""nana patekar""|""actor nana patekar""|""balasaheb thackeray speech""|""shiv sena""|""pu la deshpande""|""manohar joshi""|""nitin gadkari""|""gopinath munde""|""uddhav thackeray""|""shard pawar""|""ajit pawar""|""raj thackeray""|""maharshtra story""|""political stories""|""best stories""|""best speech""",188721,632,143,34,FALSE,FALSE,FALSE
xx5ur6QKnRY,17.18.11,"FilterCopy | Types Of BFFs | Part 2 | Ft. Himika Bose, Ayush Mehra, Madhu Gudi, Viraj",FilterCopy,23,2017-11-16T09:39:04.000Z,"BFF|""best friend""|""friend""|""mate""|""yaar""|""roommates""|""himika bose""|""ayush mehra""|""sketch comedy""|""meme""|""funny""|""haha""|""filtercopy""|""filter copy""|""pocket aces""|""dice media""|""viral video""|""webseries""|""web series""|""comedy""|""all india bakchod""|""being indian""|""tvf qtiyapa""|""scoopwhoop""|""rajnikant vs. CID jokes""|""RVCJ""|""buzzfeed""|""east india comedy""|""the viral fever""|""timeliners""|""girliyapa""|""netflix""|""BYN""|""ashish chanchalani""|""vines""|""screenpatti""|""bakchod""|""SIT""|""friends like family""",359222,11202,442,465,FALSE,FALSE,FALSE
d9xBypgiFcI,17.18.11,हार्दिक पटेल के पूर्व साथी अश्विन पटेल ने बोला हार्दिक छोटा नेहरू है पानी की बोतलें बेचता था,Modi again in 2019,25,2017-11-16T13:11:24.000Z,[none],82361,597,101,174,FALSE,FALSE,FALSE
tkPM0nuPFFk,17.18.11,"Knee Pain Causes, Treatments - Home Remedies - Tamil Health Tips",24 Tamil Health & Beauty,26,2017-11-15T10:54:36.000Z,"knee pain causes|""Knee Pain""|""knee pain home remedy""|""knee pain treatment""|""causes of knee pain""|""health tips for men""|""tamil healthy tips""|""health tips in tamil""|""pain in knee""|""knee pain exercise""|""knee pain solution""|""knee pain joint""|""treatment of knee pain""|""health (industry)""|""knee pain remedy""|""health tips tamil""|""knee pain medicine""|""health tips for women""|""knee pain joint relief""|""tamil health tips""",59616,0,0,10,FALSE,TRUE,FALSE
0iSLe3GJnAU,17.18.11,"Muddha Mandaram - Episode 931  - November 17, 2017 - Preview",zeetvtelugu,24,2017-11-17T00:09:52.000Z,"zee telugu|""Muddha Mandaram""|""full episode""|""telugu""|""show""|""serial""|""daily soap""|""ozee""|""watch online""|""television""",67777,68,17,17,FALSE,FALSE,FALSE
iaob8uLqt14,17.18.11,എല്ലാവര്‍ക്കും നല്ലതുമാത്രം ചെയ്തുപോന്നിരുന്ന അറ്റ്ലസ് രാമചന്ദ്രന്‍റെയും കുടുംബത്തിന്‍റേയും അവസ്ഥ,Malayalam News Time,22,2017-11-16T11:29:33.000Z,"Malayalam News Time|""Malayalam Film News""|""Malayalam Gossips""|""Mollywood""|""atlas ramachandran""|""2017""|""arrested""|""sick""|""family""|""atlas group""",102197,0,0,23,FALSE,TRUE,FALSE
zXFNwaD11Vs,17.18.11,"18 November - शनि अमावस्या - साल का सबसे बड़ा शनिवार - तुला,सिंह,कर्क की रातोंरात चमक जाएगी किस्मत",जय माँ वैष्णो देवी,22,2017-11-15T15:30:03.000Z,"18 November - शनि अमावस्या - साल का सबसे बड़ा शनिवार - तुला|""सिंह""|""कर्क की रातोंरात चमक जाएगी किस्मत""",113885,797,166,32,FALSE,FALSE,FALSE
qcPWjww3EN4,17.18.11,இவர் கூறுவதை கேளுங்கள்,Viral Video News,25,2017-11-15T07:48:37.000Z,[none],72974,2247,23,146,FALSE,FALSE,FALSE
7MxiQ4v0EnE,17.18.11,Daang (Full Video) |Mankirt Aulakh|MixSingh|Deep Kahlon|Sukh Sanghera|Latest Punjabi Song 2017,Speed Records,10,2017-11-11T16:41:15.000Z,"punjabi songs|""punjabi bhangra""|""punjabi music""|""punjabi bhangra music""|""punjabi latest songs""|""punjabi romantic songs""|""punjabi sad songs""|""punjabi""|""bhangra""|""latest punjabi songs 2017""|""punjab""|""desi""|""speed records""|""mankirt new song""|""daang""|""sukh sanghera""|""deep kahlon""|""mankirt aulakh""",9454988,174248,10099,10770,FALSE,FALSE,FALSE
tkBkZu1u7E8,17.18.11,വാടകരകാരി യുവതിയെ കാണാതായ സംഭവം പുതിയ വഴിത്തിരിവിൽ  | Film News,ABC Malayalam,22,2017-11-15T17:00:05.000Z,[none],121599,162,50,20,FALSE,FALSE,FALSE
2XXMMxtcrK0,17.18.11,Anubrata mandal Threatens DSP at Bolpur,24 ghanta,24,2017-11-15T14:31:19.000Z,"Zee 24 ghanta|""bangla news""|""zee bangla news""|""24 ghanta""|""bengal news""|""bengali news""|""news in bengali""|""bengali news channel""|""headlines""|""breaking news""|""Indian News""|""political news""|""sports news""|""entertainment news""|""Kolkata news""|""Asansol news""|""Siliguri news""|""Durgapur news""|""latest news""|""daily news""|""youtube""|""bulletin""|""latest""",57354,62,42,14,FALSE,FALSE,FALSE
_xYYPQt4JMY,17.18.11,18 నవంబర్ అమావాస్య రోజు ఈ పరిష్కారం చేస్తే కోటీశ్వరులు | Mana Telugu  |Amavasya |November 18 th,Mana Telugu,22,2017-11-16T02:30:00.000Z,"November 18 th|""18 నవంబర్ అమావాస్య రోజు ఈ పరిష్కారం చేస్తే కోటీశ్వరులు""|""Amavasya""|""18 నవంబర్ 2017""|""5 గంటలనుండి 7.45 నవంబర్ నిముషాల మధ్యలో ఈ పరిష్కారం చేస్తే కోటీశ్వరులు""|""18 నవెంబర్ అమావాస్య రోజు ఆవు పాలతో ఇలా చేస్తే ఐశ్వర్యం""|""Amaavasya on November 18th""|""18 november 2017""|""18 november""|""amavasya""|""Karthika Amavasya""|""november-18""|""no moon day""|""amavasya pariharalu""|""november""|""november 2017""|""chirravuri""|""pooja""|""money problems""|""అమావాస్య అద్భుతమ్ తెలుసుకోండి""|""సోమవతి అమావాస్య రోజు""|""అద్భుత ఫలితాలు""",49834,201,32,0,TRUE,FALSE,FALSE
eT6fvvP5obg,17.18.11,Learning to Dance ft. Mukti Mohan | #ICanDoThat Ep 3,Kanan Gill,23,2017-11-16T08:31:00.000Z,"Mukti Mohan|""I Can Do That""|""Kanan Gill""|""Pavan Rao""|""Dance""",144651,5873,115,601,FALSE,FALSE,FALSE
bHX-8h6OKi8,17.18.11,"Zameer: Aarsh Benipal, Harsimran (Teaser) Releasing 19 November",T-Series Apna Punjab,10,2017-11-14T08:49:16.000Z,"zameer|""zameer harsimran""|""zameer aarsh benipal""|""harsimran songs""|""aarsh benipal""|""harsimran new song""|""aarsh benipal new song 2017""|""song teaser""|""aarsh benipal harsimran""|""latest punjabi songs""|""harsimran""|""new punjabi song teaser""|""song teaser 2017""|""punjabi song teaser""|""zameer punjabi song""|""arsh benipal songs""|""zameer songs""",324362,4234,243,169,FALSE,FALSE,FALSE
KjJ6jg2Zic8,17.18.11,5 रुपए की इस चीज़ से बाल लम्बे - घने - मोटे और मजबूत हो जाएंगे की कटवाने पड़ेंगे | grow hair fast,Ayurved Tips in Hindi,26,2017-11-13T16:31:11.000Z,"how to grow hair fast|""how to grow hair faster""|""how to grow long hair""|""how to grow long hair fast""|""how to grow long hair naturally""|""hair growth tips""|""hair grow remedies""|""hair growth remedies""|""hair growth remedies in hindi""|""homemade solution for hair""|""balo ko lamba karne ka tarika""|""balo ko lamba karne ka upay""|""balo ko lamba karne ka tarika hindi me""|""balo ko lamba ghana kaise kare""|""balo ko lamba ghana karne ka tarika""|""balo ko kala lamba ghana karne ke upay""",1002005,5346,1392,397,FALSE,FALSE,FALSE
Ulz2Pg-aLkY,17.18.11,"Ahead of Gujarat Elections 2017, Hardik Patel's alleged CD goes viral",ABP NEWS,22,2017-11-13T11:22:02.000Z,"Gujarat Assembly Elections|""Gujarat Elections""|""Gujarat Assembly Polls""|""Gujarat Polls""|""Gujarat Vidhansabha Election""|""Gujarat Elections 2017""|""BJP""|""Congress""|""Gujarat News""",1064820,1608,1411,802,FALSE,FALSE,FALSE
pbFr2Vb5hK0,17.18.11,Chunkzz Official Video Song | Ithu Nava Sumasara | Gopi Sundar | Omar Lulu | Honey Rose,Gopi Sundar Music Company,10,2017-11-13T12:36:32.000Z,"chunks honeyrose song|""chunkzz video song""|""Ithu Nava Sumashara""|""Ithu Nava Sumashara video song""|""honey rose glamour song""|""chunkzz malayalam movie""|""Ithu Nava Sumashara honey rose""|""honey rose""|""omar lulu""|""gopi sundar""|""honey rose in chunkzz""|""chunks video song""|""chunkss video song""|""Ithu Nava Sumashara hone rose song""|""honey rose latest""|""gopi sundar latest""|""honey rose latest song""|""chukzz full songs""|""gopi sundar bgm""|""gopi sundar chunkzz""|""chunkzz movie""|""chunks""|""dq""|""chunkzz full songs""",345988,1016,598,305,FALSE,FALSE,FALSE
rnDPb5jQdLc,17.18.11,AIRTEL Exposed | 3 Ways How Bharti AIRTEL Fooling its 4G Customers | JIO vs AIRTEL in HINDI,SidTalk,27,2017-11-16T09:13:33.000Z,"SidTalk|""Sid Talk""|""airtel exposed""|""airtel ka dhoka""|""bharti airtel""|""airtel 4g""|""jio 4g""|""reliance jio""|""idea offer""|""vodafone offer""|""bsnl offer""|""airtel offer""|""jio offer""|""airtel 399 plan""|""contact airtel support""|""airtel plan validity""|""how to check airtel plan expiry""",177676,13514,1057,4133,FALSE,FALSE,FALSE
SpLiViK_TdU,17.18.11,"'காதல்' முருகன், ஐஸ்வர்யா இப்போது என்ன செய்கிறார்கள் | Settai Talkies #1 | Smile Settai",Smile Settai,23,2017-11-16T11:27:31.000Z,"settai talkies|""settai talkies new""|""smile settai""|""smile settai kadhal sandhiya""|""ayaz""|""kadhal smile settai""|""smile settai rj vignesh""|""rj vignesh new""|""settai talkies ayaz""|""ayaz settai talkies""|""dumbest review""|""dumbest review new""|""how do i tell you""|""beep show""|""beep show rj vignesh""|""rj vjignesh zee tamil""|""black sheep""|""naughty nights""|""naughty nights seeman""|""black sheep latest""|""kadhal settai talkies""|""smile settai ayaz""|""smile settai latest""",121255,3806,628,458,FALSE,FALSE,FALSE
kJzGH0PVQHQ,17.18.11,why Samantha became EMOTIONAL @ Samantha naga chaithanya marriage Reception | Filmylooks,Filmylooks,24,2017-11-13T01:14:16.000Z,"Filmylooks|""latest news""|""telugu movies""|""telugu news""|""Tollywood news""|""why Samantha became EMOTIONAL @ Samantha naga chaithanya marriage Reception""|""why Samantha became EMOTIONAL""|""samantha emotional moment""|""ChaySam Wedding Reception video""|""Naga Chaitanya and Samantha Wedding Reception LIVE""|""samantha ruth prabhu""",1126296,1266,1248,156,FALSE,FALSE,FALSE
Zza3whxhB3A,17.18.11,Bigg Boss 11: Hina Khan to ENTER SECRET ROOM with these WILD CARDS | FilmiBeat,FilmiBeat,24,2017-11-16T10:09:24.000Z,"Bigg Boss 11|""Hina Khan""|""Hina Khan Secret Room""|""Lucinda Nicholas""|""Hina Khan In Secret Room""|""Hina Khan Evicted""|""Sahila Chadha""|""Hina Khan Eliminated""|""Shilpa Shinde""|""Vikas Gupta""|""Sapna Chaudhary""|""Hiten Tejwani""|""Benafsha""|""Priyank Sharma""|""Puneesh Sharma""|""bandgi Kalra""|""Arshi Khan""|""Luv Tyagi""|""Aakash Dadlani""|""Rahul Raj Singh""|""Rahul Raj Singh Sister Sahila Chadha""",186588,870,192,541,FALSE,FALSE,FALSE
jarbO6uNCpw,17.18.11,క‌ర్నూల్లో జ‌గ‌న్.. ఆళ్లగడ్డలో వైసీపీ అభ్యర్ధి ఖ‌రారు..?,Telugu beauty,22,2017-11-15T09:15:31.000Z,"ABN|""AP POLITICS""|""YS JAGAN PADAYATRA""|""TELUGU NEWS""|""SAKSHI""|""NARA LOKESH""|""#PRAJASANKALPAYATRA""|""NTV""|""POLITICAL PUNCH""|""YS JAGAN FIRES ON CM CHANDRABABU""|""AP ASSEMBLY""|""BREAKING NEWS""|""JAGAN""|""JAGAN SPEECH""|""CHANDRABABU""|""YCP""|""TV9""|""LIVE TELUGU NEWS""|""#JMR""|""#ANNAVASTUNNADU""|""YS JAGAN FAN ABOUT PADAYATRA""|""YSR PADAYATRA""|""#YSRKUTUMBAM""|""YCP MLA JOINS IN TDP""|""JAGAN POLITICAL PLANS""|""JAGAN COMMENTS ON CHANDRABABU""|""POLITICAL NEWS""|""TDP""|""AP CM""|""AMARAVATHI""",64528,952,55,26,FALSE,FALSE,FALSE
fi5GZwNq3gA,17.18.11,నాగచైతన్య తల్లి లక్ష్మి రెండో భర్త సర్ప్రైజ్ గిఫ్ట్ | Lakshmi's Husband SharathVijay Gift To Chaithu,Garam Chai,24,2017-11-15T08:49:34.000Z,"garam chai|""Chaithu got a gift from mother lakshmi's second husband""|""nagachaitanya mother lakshmi husband sharath vijay gift""|""sharath vijay gift to Naga Chaitanya""|""#SamChaithu""|""Samantha Chaithu Gets Pleasant Gift From lakshmi's Side""|""nagachaitanya mother husband gift on reception""|""నాగచైతన్య తల్లి లక్ష్మి రెండో భర్త సర్ప్రైజ్ గిఫ్ట్""|""Lakshmi's Husband SharathVijay Gift To Chaithu""|""#samantha""|""#nagachaitanya""|""#SamChai""|""Samantha Chaithu wedding Reception""|""Sharath Vijay Gift To Chaithu""",139778,139,58,3,FALSE,FALSE,FALSE
nwIYBdA2CU8,17.18.11,Underworld Dawood Ibrahim has a secret connection with PADMAVATI?,Crazy 4 Bollywood,24,2017-11-16T13:00:04.000Z,"Bollywood News|""Padmavati""|""Padmavati: Real or Fictitious""|""Padmavati controversy""|""BJP ban on Padmavati""|""BJP""|""Rajput Karni Sena Padmavati""|""Sanjay Leela Bhansali""|""Gujarat Elections Padmvati issue""|""BJP MP Chintaman Malviya""|""Padmavati Vs BJP""|""Padmavati Dawood Ibrahim connection""",25712,313,51,76,FALSE,FALSE,FALSE
PVyuSPi0brM,17.18.11,सुबह-सुबह अजवाइन का पानी 4 दिन पीने के बाद आप खुद चौकन्ने हो जायेंगे// Ayurved Samadhan,Ayurved Samadhan,26,2017-11-13T09:31:37.000Z,"Ayurved samadhan|""beauty""|""madhumeh""|""nuskha""|""nuskhe""|""gharelu upay""|""fat""|""belly fat""|""long hair""|""slim body""|""food""|""healthy food""|""daily routine""|""सुबह-सुबह अजवाइन का पानी 4 दिन पीने के बाद आप खुद चौकन्ने हो जायेंगे// Ayurved Samadhan""",369986,2251,290,93,FALSE,FALSE,FALSE
KObFEYCaRx8,17.18.11,"Chiranjeevi in Naga Chaitanya - Samantha Reception | Chaitanya, Samantha Akkineni, Nag, Venkatesh",Top Telugu Media,24,2017-11-13T04:42:26.000Z,"Chiranjeevi in Naga Chaitanya - Samantha Reception | Chaitanya|""Samantha Akkineni""|""Nag""|""Venkatesh""|""Megastar Chiranjeevi""|""Megastar Chiranjeevi @ #ChaySam Wedding Reception""|""Chiranjeevi @ #ChaySam Wedding Reception""|""Naga Chaitanya - Samantha Akkineni Reception LIVE""|""Naga Chaitanya""|""Samantha""|""Naga Chaitanya Samantha""|""Nagarjuna""|""#ChaiSam""|""Reception LIVE""|""Akkineni Reception""|""chiranjeevi rama charan""|""naga chaitanya samantha wedding reception""|""Akkineni family""|""Daggubati family""|""reception""",489274,1584,300,81,FALSE,FALSE,FALSE
SaT0lLpb0RQ,17.18.11,ಕುಮಾರಣ್ಣನಿಗೆ ಕೈಕೊಟ್ಟ ರಾಧಿಕಾ ಮಾಡಿದ್ದೇನು ಗೊತ್ತ ಬೆಚ್ಚಿ ಬೀಳಬೇಕು| radhika joining a  party,SANDALWOOD REVIEWS,24,2017-11-14T06:25:26.000Z,"radhika kumarswamy latest news|""radhika joining""|""radhika news""|""radhika kumarswamy family""|""radhika joining a new party""|""j d s""|""radhika kumarswamy new movie updates""|""radhika latest news""|""kannada latest movie news""|""sandalwood reviews""",186751,463,228,32,FALSE,FALSE,FALSE
0ZcqzNh_qqI,17.18.11,"ഇയാളാണ് യഥാര്‍ത്ഥ ജീവിതത്തിലെ കോണ്‍സ്റ്റബിള്‍ സഹദേവന്‍,514 Km ഓടിയെത്തിയത് വെറും 6 മണിക്കുര്‍ കൊണ്ട്",Malayalam Movie Central,24,2017-11-16T07:34:38.000Z,"malayalam|""malayalam movie central""|""mmc malayalam movie central""|""pepper media""|""traffic""|""traffic malayalam movie""|""sreenivasan""|""roma""|""kunchacko boban""|""jagathy sreekumar""|""anoop""|""lena""|""sandhya""|""anoop menon""|""rajesh Pillai""|""Traffic Malayalam Full Movie""|""Chennaiyil oru naal'""|""Organ Transportation""|""Air Lifting""|""Pariyaram Medical College""|""Sri Chithira Hospital""|""ട്രാഫിക് സിനിമയെ വെല്ലുന്ന രംഗങ്ങള്‍""|""Police Escort""|""Kannur To Thiruvanathapuram""|""Pariyaram Medical College To Sri Chithira Hospital""",52936,1189,19,67,FALSE,FALSE,FALSE
2eiBztJHjBY,17.18.11,ਅਸੀਂ ਜਥੇਦਾਰਾਂ ਨੂੰ ਸੀਡੀਆਂ ਨਹੀਂ ਭੇਜਣੀਆਂ | Assi Jatherdaran Nu CD's Nahi..| 15.11.2017 | Dhadrianwale,Emm Pee,29,2017-11-15T15:31:16.000Z,"Parmeshar|""Dwar""|""Trust""|""Sikh""|""Channel""|""Khalsa""|""Nirvair""|""Dharmik""|""Bhora""|""Taksal""|""Jarnail""|""Singh""|""Bhindran""|""Gurdas""|""Maan""|""Bhagwant""|""Babbu""|""EmmPee""|""Shabad""|""Gurbani""|""Punjab""|""India""|""Darbar""|""Akal""|""Takhat""|""Bhai""|""Harjinder""|""Punjabi""|""Isher""|""dhadrian wale ranjit sant singh 2015""|""dhadrian wale""|""dhadrian wale exposed""|""sikh voice""|""sikh channel""|""Sant""|""Dhadrian Wale""|""Dhadrianwale""|""Rara Sahib""|""emm pee""|""sant baba ranjit singh ji dhadrian wale""",89196,0,0,0,TRUE,TRUE,FALSE
lsrarJcq81I,17.18.11,பிரகாஷ் அதிரடி முடிவு சத்யா அதிர்ச்சி | Deivamagal Episode 16/11/,Tamil TV,24,2017-11-16T18:59:24.000Z,"பிரகாஷ் அதிரடி முடிவு சத்யா அதிர்ச்சி | Deivamagal Episode 16/11/|""deivamagal""|""sun tv serial deivamagal""|""deivamagal today episode""|""deivamagal serial today episode""|""deivamagal tv serial""|""deivamagal tamil""|""deivamagal tamil serial""|""deivamagal cast""|""deivamagal youtube etc.""",51118,462,55,37,FALSE,FALSE,FALSE
f9TOr-Y-QMA,17.18.11,"Bhabi Ji Ghar Par Hain - भाबीजी घर पर हैं - Episode 710 - November 16, 2017 - Best Scene",And TV,24,2017-11-17T00:13:18.000Z,"and tv|""&TV""|""Bhabhiji Ghar Par Hain""|""Bhabi ji""|""full episode""|""hindi""|""show""|""serial""|""daily soap""|""ozee""|""watch online""|""television""",28066,180,12,8,FALSE,FALSE,FALSE
HhTRGnR9X6I,17.18.11,Yeh Rishta Kya Kehlata Hai | Love In Greece,STAR Plus,24,2017-11-15T08:13:46.000Z,"YRKKH in Greece|""Yeh Rishta Kya Kehlata Hai""|""YRKKH""|""Love In Greece""|""Kaira in Greece""|""Kaira in YRKKH""|""Kaira on STAR PLUS""|""new start""|""love is in the air""|""Kartik""|""naira""|""love story""|""Indian fiction""|""STAR PLUS""|""mohsin khan""|""shivangi joshi""|""mohsin khan and shivangi joshi together""|""kaira married""|""kaira on vacation""|""kartik and naira in Greece""|""21st November""|""November videos""|""must watch videos of 2017""|""rekindled love""",231104,2213,164,201,FALSE,FALSE,FALSE
mEJA-XqNdZY,17.18.11,Infinix Zero 5 Unboxing | Surprise For You All | Direct From Dubai,Sharmaji Technical,28,2017-11-15T12:51:33.000Z,"sharmaji technical|""hindi review""|""infinix""|""zero 5""|""dual camera""|""mediatek""|""best phone""|""dual camer phone""|""unboxing""|""first look""|""Infinix""|""boked mode""|""portrait photo""|""budget phone""",169159,28847,453,21042,FALSE,FALSE,FALSE
N344CxexIV8,17.18.11,ಶಿವರಾಜ್ ಕುಮಾರ್ ಮಗಳು ನಿವೇದಿತಾ ಸೀರಿಯಲ್ ಕ್ಷೇತ್ರಕ್ಕೆ | Filmibeat  Kannada,Kannada Filmibeat | ಕನ್ನಡ ಫಿಲ್ಮಿಬೀಟ್,24,2017-11-17T07:03:59.000Z,"Shiva Rajkumar|""Kannada Actor""|""Daughter""|""Niveditha""|""Serial""|""Production""|""Udaya TV""|""Srinath""|""Padma Vasanthi""|""Sandalwood""",58273,218,28,20,FALSE,FALSE,FALSE
V2VquEl3zzE,17.18.11,Madras Central Gopi'ஐ ரசிப்பேன் - Seeman | Naughty Nights | Black Sheep,Black Sheep,24,2017-11-14T09:31:39.000Z,"seeman|""seeman interview""|""madras central""|""paridhabangal""|""gopi""|""sudhakar""|""gopi sudhakar""|""madras central videos""|""seeman speech""|""seeman controversy""|""naughty nights""|""black sheep""|""seeman spoof""|""smile settai""|""beep show""|""gopi seeman""|""gosu""|""GOSU""|""gopi black sheep""|""seeman black sheep""|""seeman madras central""|""madras central gopi""|""madras central sudhakar""|""half boil""|""seeman naughty nights""|""naughty nights gopi""|""gopi naughty nights""|""naughty nights new""|""black sheep new""",463485,13682,651,1227,FALSE,FALSE,FALSE
d5LbnkyVQqA,17.18.11,மிரளவைக்கும் 7 நம்பமுடியாத தற்செயல்கள் | 7 unbelievable coincidence in the world |,Kollywood Talk,2,2017-11-16T06:05:20.000Z,"unbelievable coincidence|""amazing coincidence in Tamil""|""amazing facts in Tamil""|""7 unbelievable coincidence""|""coincidence you not believe""|""10 amazing facts""|""history coincidence tamil""|""coincidence in Tamil""|""ohio car""|""sun and moon fact""",43735,583,22,27,FALSE,FALSE,FALSE
iRzCg9eY9pk,17.18.11,We are Educated..Not illiterates ! | TTV Dhinakaran Exclusive Interview,Vikatan TV,25,2017-11-15T16:00:03.000Z,"TTV Dhinakaran|""TTV Dhinakaran interview""|""TTV dhinakaran latest interview""|""Tamilnadu politics""|""TTV dinakaran family""|""Sasikala and family""|""vikatan""|""vikatan webtv""",162764,1513,268,382,FALSE,FALSE,FALSE
k1KR-JK39dk,17.18.11,Siva Balaji & Rajeev Kanakala Full Interview || Frankly With TNR #84 || Talking Movies With iDream,iDream Telugu Movies,24,2017-11-17T13:24:07.000Z,"siva balaji|""siva balaji interview""|""rajeev kanakala""|""rajeev kanakala interview""|""siva balaji idream""|""siva balaji tnr""|""#franklywithtnr""|""#tnr""|""siva balaji idream interview""|""#tnr84""|""snehamera jeevitham""|""siva balaji tnr interview""|""Frankly with tnr #84""|""idream tnr interviews""|""idream latest interviews""|""Talking movies with idream""|""tnr latest interviews""|""idream tnr Latest Interview""|""tnr idream Interviews""|""#tnr84 Interview""|""tnr exclusive Interview""|""idream telugu Interviews""|""tnr comments""",37596,216,22,38,FALSE,FALSE,FALSE
ShoT7k3w6_M,17.18.11,"Talk to the Pant: Breaking Bad, EIC & Much Less",Sorabh Pant,23,2017-11-14T18:31:53.000Z,"sorabh pant|""talk to the pant""|""breaking bad""|""hecklers""|""heckling""|""game of thrones""|""sheera""|""colgate""|""saurabh pant""|""rant of the pant""",99181,3070,93,155,FALSE,FALSE,FALSE
XmELYApWmCk,17.18.11,Believe In Love,Coldplay Official,10,2017-11-17T16:32:47.000Z,[none],181502,18674,196,1352,FALSE,FALSE,FALSE
MXGNBurVnb0,17.18.11,Who has the most Nandi Awards in Telugu? | Tollywood Heroes | New Waves,New Waves,24,2017-11-15T15:40:29.000Z,"Nandi Award winners|""Mahesh babu""|""Who has the most Nandi Awards""|""new waves""|""Tollywood heros""|""Nandi awards""|""Highest nandi awards winner""|""Venkatesh got 5 nandi awards""|""nandi awards winner announced""|""nandi awards of telugu heroes""|""2014 nandi awards winners""|""ap nandi awards list""|""ANR""|""Balakrishna got 3 nandi awards""|""Megastar chiranjeevi""|""nandi awards issue""|""Gunasekhar reaction""|""nandi awards heros""|""victory venkatesh""|""nandi awards of mahesh babu""|""best actor awards""|""telugu heroes""",75569,727,61,104,FALSE,FALSE,FALSE
nx2r9wUawFU,17.18.11,నంది కాదు నందమూరి అవార్డులు... | Mega Fans Angry on Nandi Awards 2014 - 2016 | YOYO TV Channel,YOYO TV Channel,25,2017-11-15T16:41:52.000Z,"nandi awards|""2014 nandi awards""|""2015 nandi awards""|""Mega Fans Angry on Nandi Awards 2014 - 2016""|""ap govt announces nandi awards""|""nandi awards 2014 to 2016""|""andhra govt nandi awards 2014 to 2016 winners list announced""|""nandi awards 2016""|""nandi awards 2014 to 2016 winners""|""andhra govt nandi awards 2014 to 2016""|""nandi awards best hero""|""nandi awards for 2016""|""mahesh babu""|""nandi awards 2014""|""nandi awards for 2014""|""ap govt announce nandi awards""|""nandi award winners 2014""|""yoyo tv""",95876,561,220,267,FALSE,FALSE,FALSE
9Fg_C0In88g,17.18.11,திருமணமான 4 நாட்களில் பெண்ணுக்கு வரதட்சணைக் கொடுமை  - காஞ்சிபுரம்,Polimer News,25,2017-11-14T07:23:44.000Z,"Tn Politics Updates|""Tamil Nadu News""|""Tamil Nadu Politics""|""Tamil Nadu Updates""|""Latest TN politics""|""Latest Tamil News Tamil News Polimer News Polimer TV""",219397,746,86,97,FALSE,FALSE,FALSE
